

VNUM	LOCALE_NAME
11627	Misfortune  Armour+7
11628	Misfortune  Armour+8
11629	Misfortune  Armour+9
11630	Ghost Plate Armour+0
11631	Ghost Plate Armour+1
11632	Ghost Plate Armour+2
11633	Ghost Plate Armour+3
11634	Ghost Plate Armour+4
11635	Ghost Plate Armour+5
11636	Ghost Plate Armour+6
11637	Ghost Plate Armour+7
11638	Ghost Plate Armour+8
11639	Ghost Plate Armour+9
11640	Yin Yang Armour+0
11641	Yin Yang Armour+1
11642	Yin Yang Armour+2
11643	Yin Yang Armour+3
11644	Yin Yang Armour+4
11645	Yin Yang Armour+5
11646	Yin Yang Armour+6
11647	Yin Yang Armour+7
11648	Yin Yang Armour+8
11649	Yin Yang Armour+9
11650	 Mystic Plate Armour+0
11651	 Mystic Plate Armour+1
11652	 Mystic Plate Armour+2
11653	 Mystic Plate Armour+3
11654	 Mystic Plate Armour+4
11655	 Mystic Plate Armour+5
11656	 Mystic Plate Armour+6
11657	 Mystic Plate Armour+7
11658	 Mystic Plate Armour+8
11659	 Mystic Plate Armour+9
11660	Nebulous Plate Armour+0
11661	Nebulous Plate Armour+1
11662	Nebulous Plate Armour+2
11663	Nebulous Plate Armour+3
11664	Nebulous Plate Armour+4
11665	Nebulous Plate Armour+5
11666	Nebulous Plate Armour+6
11667	Nebulous Plate Armour+7
11668	Nebulous Plate Armour+8
11669	Nebulous Plate Armour+9
11670	Ghost Face  Armour+0
11671	Ghost Face  Armour+1
11672	Ghost Face  Armour+2
11673	Ghost Face  Armour+3
11674	Ghost Face  Armour+4
11675	Ghost Face  Armour+5
11676	Ghost Face  Armour+6
11677	Ghost Face  Armour+7
11678	Ghost Face  Armour+8
11679	Ghost Face  Armour+9
11680	Spirit Plate Armour+0
11681	Spirit Plate Armour+1
11682	Spirit Plate Armour+2
11683	Spirit Plate Armour+3
11684	Spirit Plate Armour+4
11685	Spirit Plate Armour+5
11686	Spirit Plate Armour+6
11687	Spirit Plate Armour+7
11688	Spirit Plate Armour+8
11689	Spirit Plate Armour+9
11690	Black Magic  Armour+0
11691	Black Magic  Armour+1
11692	Black Magic  Armour+2
11693	Black Magic  Armour+3
11694	Black Magic  Armour+4
11695	Black Magic  Armour+5
11696	Black Magic  Armour+6
11697	Black Magic  Armour+7
11698	Black Magic  Armour+8
11699	Black Magic  Armour+9
11700	Blessing Armour
11701	War Spirit Armour
11702	Legend Armour
11703	Flying Armour
11704	Field Armour
11705	Lightning Cloud Armour
11706	Red Spirit Armour
11707	Black Ghost Armour
11708	Demon Armour
11709	Demi-God Amour
11800	Azure Dress+0
11801	Azure Dress+1
11802	Azure Dress+2
11803	Azure Dress+3
11804	Azure Dress+4
11805	Azure Dress+5
11806	Azure Dress+6
11807	Azure Dress+7
11808	Azure Dress+8
11809	Azure Dress+9
11810	Turquoise Dress+0
11811	Turquoise Dress+1
11812	Turquoise Dress+2
11813	Turquoise Dress+3
11814	Turquoise Dress+4
11815	Turquoise Dress+5
11816	Turquoise Dress+6
11817	Turquoise Dress+7
11818	Turquoise Dress+8
11819	Turquoise Dress+9
11820	Pink Dress+0
11821	Pink Dress+1
11822	Pink Dress+2
11823	Pink Dress+3
11824	Pink Dress+4
11825	Pink Dress+5
11826	Pink Dress+6
11827	Pink Dress+7
11828	Pink Dress+8
11829	Pink Dress+9
11830	Amorous Dress+0
11831	Amorous Dress+1
11832	Amorous Dress+2
11833	Amorous Dress+3
11834	Amorous Dress+4
11835	Amorous Dress+5
11836	Amorous Dress+6
11837	Amorous Dress+7
11838	Amorous Dress+8
11839	Amorous Dress+9
11840	Western Sky Dress+0
11841	Western Sky Dress+1
11842	Western Sky Dress+2
11843	Western Sky Dress+3
11844	Western Sky Dress+4
11845	Western Sky Dress+5
11846	Western Sky Dress+6
11847	Western Sky Dress+7
11848	Western Sky Dress+8
11849	Western Sky Dress+9
11850	Solar Dress+0
11851	Solar Dress+1
11852	Solar Dress+2
11853	Solar Dress+3
11854	Solar Dress+4
11855	Solar Dress+5
11856	Solar Dress+6
11857	Solar Dress+7
11858	Solar Dress+8
11859	Solar Dress+9
11860	Moral Dress+0
11861	Moral Dress+1
11862	Moral Dress+2
11863	Moral Dress+3
11864	Moral Dress+4
11865	Moral Dress+5
11866	Moral Dress+6
11867	Moral Dress+7
11868	Moral Dress+8
11869	Moral Dress+9
11870	Orange Cat Dress+0
11871	Orange Cat Dress+1
11872	Orange Cat Dress+2
11873	Orange Cat Dress+3
11874	Orange Cat Dress+4
11875	Orange Cat Dress+5
11876	Orange Cat Dress+6
11877	Orange Cat Dress+7
11878	Orange Cat Dress+8
11879	Orange Cat Dress+9
11880	Baroness Dress+0
11881	Baroness Dress+1
11882	Baroness Dress+2
11883	Baroness Dress+3
11884	Baroness Dress+4
11885	Baroness Dress+5
11886	Baroness Dress+6
11887	Baroness Dress+7
11888	Baroness Dress+8
11889	Baroness Dress+9
11890	Black Tunic+0
11891	Black Tunic+1
11892	Black Tunic+2
11893	Black Tunic+3
11894	Black Tunic+4
11895	Black Tunic+5
11896	Black Tunic+6
11897	Black Tunic+7
11898	Black Tunic+8
11899	Black Tunic+9
11901	Tuxedo
11902	Tuxedo
11903	Wedding Dress
11904	Wedding Dress
11911	Tuxedo
11912	Tuxedo
11913	Wedding Dress
11914	Wedding Dress
11951	Monk Plate Armour
11952	Azure Suit
11953	Requiem Plate Armour
11954	Azure Dress
11971	Hwang Armour
11972	Red Hwang Armour
11973	Zin-Hwang Armour
11974	Sang-Hwang Armour
11975	Noname
11976	Noname
11977	Noname
11978	Noname
11979	Noname
11980	Noname
11981	Noname
11982	Noname
12000	Tragedy Dress
12001	Tiger stripe Tunic
12002	Rendezvous Dress
12003	Wisdom dress
12004	Training dress
12005	Neptune Dress
12006	Ethic Dress
12007	Heavenly dress
12008	Godess Dress
12009	Scarlet Dress
12200	Traditional Helm+0
12201	Traditional Helm+1
12202	Traditional Helm+2
12203	Traditional Helm+3
12204	Traditional Helm+4
12205	Traditional Helm+5
12206	Traditional Helm+6
12207	Traditional Helm+7
12208	Traditional Helm+8
12209	Traditional Helm+9
12220	Iron Helm+0
12221	Iron Helm+1
12222	Iron Helm+2
12223	Iron Helm+3
12224	Iron Helm+4
12225	Iron Helm+5
12226	Iron Helm+6
12227	Iron Helm+7
12228	Iron Helm+8
12229	Iron Helm+9
12240	Ghost Mask Sallet+0
12241	Ghost Mask Sallet+1
12242	Ghost Mask Sallet+2
12243	Ghost Mask Sallet+3
12244	Ghost Mask Sallet+4
12245	Ghost Mask Sallet+5
12246	Ghost Mask Sallet+6
12247	Ghost Mask Sallet+7
12248	Ghost Mask Sallet+8
12249	Ghost Mask Sallet+9
12340	Leather Hood+0
12341	Leather Hood+1
12342	Leather Hood+2
12343	Leather Hood+3
12344	Leather Hood+4
12345	Leather Hood+5
12346	Leather Hood+6
12347	Leather Hood+7
12348	Leather Hood+8
12349	Leather Hood+9
12360	Chain Hood+0
12361	Chain Hood+1
12362	Chain Hood+2
12363	Chain Hood+3
12364	Chain Hood+4
12365	Chain Hood+5
12366	Chain Hood+6
12367	Chain Hood+7
12368	Chain Hood+8
12369	Chain Hood+9
12380	Steel Hood+0
12381	Steel Hood+1
12382	Steel Hood+2
12383	Steel Hood+3
12384	Steel Hood+4
12385	Steel Hood+5
12386	Steel Hood+6
12387	Steel Hood+7
12388	Steel Hood+8
12389	Steel Hood+9
12410	Ghost Mask Sallet+9
12411	Ghost Mask Sallet+9
12412	Ghost Mask Sallet+9
12413	Ghost Mask Sallet+9
12414	Ghost Mask Sallet+9
12415	Ghost Mask Sallet+9
12416	Ghost Mask Sallet+9
12417	Ghost Mask Sallet+9
12418	Ghost Mask Sallet+9
12419	Ghost Mask Sallet+9
12480	Bloody Helm+0
12481	Bloody Helm+1
12482	Bloody Helm+2
12483	Bloody Helm+3
12484	Bloody Helm+4
12485	Bloody Helm+5
12486	Bloody Helm+6
12487	Bloody Helm+7
12488	Bloody Helm+8
12489	Bloody Helm+9
12500	Mocking Helm+0
12501	Mocking Helm+1
12502	Mocking Helm+2
12503	Mocking Helm+3
12504	Mocking Helm+4
12505	Mocking Helm+5
12506	Mocking Helm+6
12507	Mocking Helm+7
12508	Mocking Helm+8
12509	Mocking Helm+9
12520	Castle Helm+0
12521	Castle Helm+1
12522	Castle Helm+2
12523	Castle Helm+3
12524	Castle Helm+4
12525	Castle Helm+5
12526	Castle Helm+6
12527	Castle Helm+7
12528	Castle Helm+8
12529	Castle Helm+9
12550	Steel Hood+9
12551	Steel Hood+9
12552	Steel Hood+9
12553	Steel Hood+9
12554	Steel Hood+9
12555	Steel Hood+9
12556	Steel Hood+9
12557	Steel Hood+9
12558	Steel Hood+9
12559	Steel Hood+9
12620	Monk Hat+0
12621	Monk Hat+1
12622	Monk Hat+2
12623	Monk Hat+3
12624	Monk Hat+4
12625	Monk Hat+5
12626	Monk Hat+6
12627	Monk Hat+7
12628	Monk Hat+8
12629	Monk Hat+9
12640	Phoenix Hat+0
12641	Phoenix Hat+1
12642	Phoenix Hat+2
12643	Phoenix Hat+3
12644	Phoenix Hat+4
12645	Phoenix Hat+5
12646	Phoenix Hat+6
12647	Phoenix Hat+7
12648	Phoenix Hat+8
12649	Phoenix Hat+9
12660	Sunlight Hat+0
12661	Sunlight Hat+1
12662	Sunlight Hat+2
12663	Sunlight Hat+3
12664	Sunlight Hat+4
12665	Sunlight Hat+5
12666	Sunlight Hat+6
12667	Sunlight Hat+7
12668	Sunlight Hat+8
12669	Sunlight Hat+9
12690	Castle Helm+9
12691	Castle Helm+9
12692	Castle Helm+9
12693	Castle Helm+9
12694	Castle Helm+9
12695	Castle Helm+9
12696	Castle Helm+9
12697	Castle Helm+9
12698	Castle Helm+9
12699	Castle Helm+9
12830	Sunlight Hat+9
12831	Sunlight Hat+9
12832	Sunlight Hat+9
12833	Sunlight Hat+9
12834	Sunlight Hat+9
12835	Sunlight Hat+9
12836	Sunlight Hat+9
12837	Sunlight Hat+9
12838	Sunlight Hat+9
12839	Sunlight Hat+9
13000	Battle Shield+0
13001	Battle Shield+1
13002	Battle Shield+2
13003	Battle Shield+3
13004	Battle Shield+4
13005	Battle Shield+5
13006	Battle Shield+6
13007	Battle Shield+7
13008	Battle Shield+8
13009	Battle Shield+9
13020	Pentagon Shield+0
13021	Pentagon Shield+1
13022	Pentagon Shield+2
13023	Pentagon Shield+3
13024	Pentagon Shield+4
13025	Pentagon Shield+5
13026	Pentagon Shield+6
13027	Pentagon Shield+7
13028	Pentagon Shield+8
13029	Pentagon Shield+9
13040	Black Round Shield+0
13041	Black Round Shield+1
13042	Black Round Shield+2
13043	Black Round Shield+3
13044	Black Round Shield+4
13045	Black Round Shield+5
13046	Black Round Shield+6
13047	Black Round Shield+7
13048	Black Round Shield+8
13049	Black Round Shield+9
13060	Falcon Shield+0
13061	Falcon Shield+1
13062	Falcon Shield+2
13063	Falcon Shield+3
13064	Falcon Shield+4
13065	Falcon Shield+5
13066	Falcon Shield+6
13067	Falcon Shield+7
13068	Falcon Shield+8
13069	Falcon Shield+9
13080	Tiger Monk Shield+0
13081	Tiger Monk Shield+1
13082	Tiger Monk Shield+2
13083	Tiger Monk Shield+3
13084	Tiger Monk Shield+4
13085	Tiger Monk Shield+5
13086	Tiger Monk Shield+6
13087	Tiger Monk Shield+7
13088	Tiger Monk Shield+8
13089	Tiger Monk Shield+9
13100	Lion Edge Shield+0
13101	Lion Edge Shield+1
13102	Lion Edge Shield+2
13103	Lion Edge Shield+3
13104	Lion Edge Shield+4
13105	Lion Edge Shield+5
13106	Lion Edge Shield+6
13107	Lion Edge Shield+7
13108	Lion Edge Shield+8
13109	Lion Edge Shield+9
13120	Dragon Scale Shield+0
13121	Dragon Scale Shield+1
13122	Dragon Scale Shield+2
13123	Dragon Scale Shield+3
13124	Dragon Scale Shield+4
13125	Dragon Scale Shield+5
13126	Dragon Scale Shield+6
13127	Dragon Scale Shield+7
13128	Dragon Scale Shield+8
13129	Dragon Scale Shield+9
13140	Bloody Crust Shield+0
13141	Bloody Crust Shield+1
13142	Bloody Crust Shield+2
13143	Bloody Crust Shield+3
13144	Bloody Crust Shield+4
13145	Bloody Crust Shield+5
13146	Bloody Crust Shield+6
13147	Bloody Crust Shield+7
13148	Bloody Crust Shield+8
13149	Bloody Crust Shield+9
13160	Three Emperors Shield+0
13161	Three Emperors Shield+1
13162	Three Emperors Shield+2
13163	Three Emperors Shield+3
13164	Three Emperors Shield+4
13165	Three Emperors Shield+5
13166	Three Emperors Shield+6
13167	Three Emperors Shield+7
13168	Three Emperors Shield+8
13169	Three Emperors Shield+9
13180	Bright Shield+0
13181	Bright Shield+1
13182	Bright Shield+2
13183	Bright Shield+3
13184	Bright Shield+4
13185	Bright Shield+5
13186	Bright Shield+6
13187	Bright Shield+7
13188	Bright Shield+8
13189	Bright Shield+9
13190	Pentagon Shield+0
13191	Pentagon Shield+1
13192	Pentagon Shield+2
13193	Pentagon Shield+3
13194	Pentagon Shield+4
13195	Pentagon Shield+5
13196	Pentagon Shield+6
13197	Pentagon Shield+7
13198	Pentagon Shield+8
13199	Pentagon Shield+9
13200	Black Round Shield+0
13201	Black Round Shield+1
13202	Black Round Shield+2
13203	Black Round Shield+3
13204	Black Round Shield+4
13205	Black Round Shield+5
13206	Black Round Shield+6
13207	Black Round Shield+7
13208	Black Round Shield+8
13209	Black Round Shield+9
13230	Falcon Shield+9
13231	Falcon Shield+9
13232	Falcon Shield+9
13233	Falcon Shield+9
13234	Falcon Shield+9
13235	Falcon Shield+9
13236	Falcon Shield+9
13237	Falcon Shield+9
13238	Falcon Shield+9
13239	Falcon Shield+9
13250	Tiger Monk Shield+9
13251	Tiger Monk Shield+9
13252	Tiger Monk Shield+9
13253	Tiger Monk Shield+9
13254	Tiger Monk Shield+9
13255	Tiger Monk Shield+9
13256	Tiger Monk Shield+9
13257	Tiger Monk Shield+9
13258	Tiger Monk Shield+9
13259	Tiger Monk Shield+9
13270	Lion Edge Shield+9
13271	Lion Edge Shield+9
13272	Lion Edge Shield+9
13273	Lion Edge Shield+9
13274	Lion Edge Shield+9
13275	Lion Edge Shield+9
13276	Lion Edge Shield+9
13277	Lion Edge Shield+9
13278	Lion Edge Shield+9
13279	Lion Edge Shield+9
13290	Dragon Scale Shield+9
13291	Dragon Scale Shield+9
13292	Dragon Scale Shield+9
13293	Dragon Scale Shield+9
13294	Dragon Scale Shield+9
13295	Dragon Scale Shield+9
13296	Dragon Scale Shield+9
13297	Dragon Scale Shield+9
13298	Dragon Scale Shield+9
13299	Dragon Scale Shield+9
14000	Wood Bracelet+0
14001	Wood Bracelet+1
14002	Wood Bracelet+2
14003	Wood Bracelet+3
14004	Wood Bracelet+4
14005	Wood Bracelet+5
14006	Wood Bracelet+6
14007	Wood Bracelet+7
14008	Wood Bracelet+8
14009	Wood Bracelet+9
14020	Copper Bracelet+0
14021	Copper Bracelet+1
14022	Copper Bracelet+2
14023	Copper Bracelet+3
14024	Copper Bracelet+4
14025	Copper Bracelet+5
14026	Copper Bracelet+6
14027	Copper Bracelet+7
14028	Copper Bracelet+8
14029	Copper Bracelet+9
14040	Silver Bracelet+0
14041	Silver Bracelet+1
14042	Silver Bracelet+2
14043	Silver Bracelet+3
14044	Silver Bracelet+4
14045	Silver Bracelet+5
14046	Silver Bracelet+6
14047	Silver Bracelet+7
14048	Silver Bracelet+8
14049	Silver Bracelet+9
14060	Gold Bracelet+0
14061	Gold Bracelet+1
14062	Gold Bracelet+2
14063	Gold Bracelet+3
14064	Gold Bracelet+4
14065	Gold Bracelet+5
14066	Gold Bracelet+6
14067	Gold Bracelet+7
14068	Gold Bracelet+8
14069	Gold Bracelet+9
14080	Jade Bracelet+0
14081	Jade Bracelet+1
14082	Jade Bracelet+2
14083	Jade Bracelet+3
14084	Jade Bracelet+4
14085	Jade Bracelet+5
14086	Jade Bracelet+6
14087	Jade Bracelet+7
14088	Jade Bracelet+8
14089	Jade Bracelet+9
14100	Ebony Bracelet+0
14101	Ebony Bracelet+1
14102	Ebony Bracelet+2
14103	Ebony Bracelet+3
14104	Ebony Bracelet+4
14105	Ebony Bracelet+5
14106	Ebony Bracelet+6
14107	Ebony Bracelet+7
14108	Ebony Bracelet+8
14109	Ebony Bracelet+9
14120	Pearl Bracelet+0
14121	Pearl Bracelet+1
14122	Pearl Bracelet+2
14123	Pearl Bracelet+3
14124	Pearl Bracelet+4
14125	Pearl Bracelet+5
14126	Pearl Bracelet+6
14127	Pearl Bracelet+7
14128	Pearl Bracelet+8
14129	Pearl Bracelet+9
14140	White Gold Bracelet+0
14141	White Gold Bracelet+1
14142	White Gold Bracelet+2
14143	White Gold Bracelet+3
14144	White Gold Bracelet+4
14145	White Gold Bracelet+5
14146	White Gold Bracelet+6
14147	White Gold Bracelet+7
14148	White Gold Bracelet+8
14149	White Gold Bracelet+9
14160	Crystal Bracelet+0
14161	Crystal Bracelet+1
14162	Crystal Bracelet+2
14163	Crystal Bracelet+3
14164	Crystal Bracelet+4
14165	Crystal Bracelet+5
14166	Crystal Bracelet+6
14167	Crystal Bracelet+7
14168	Crystal Bracelet+8
14169	Crystal Bracelet+9
14180	Amethyst Bracelet+0
14181	Amethyst Bracelet+1
14182	Amethyst Bracelet+2
14183	Amethyst Bracelet+3
14184	Amethyst Bracelet+4
14185	Amethyst Bracelet+5
14186	Amethyst Bracelet+6
14187	Amethyst Bracelet+7
14188	Amethyst Bracelet+8
14189	Amethyst Bracelet+9
14200	Heaven's Tear Bracelet+0
14201	Heaven's Tear Bracelet+1
14202	Heaven's Tear Bracelet+2
14203	Heaven's Tear Bracelet+3
14204	Heaven's Tear Bracelet+4
14205	Heaven's Tear Bracelet+5
14206	Heaven's Tear Bracelet+6
14207	Heaven's Tear Bracelet+7
14208	Heaven's Tear Bracelet+8
14209	Heaven's Tear Bracelet+9
14250	Jade Bracelet+9
14251	Jade Bracelet+9
14252	Jade Bracelet+9
14253	Jade Bracelet+9
14254	Jade Bracelet+9
14255	Jade Bracelet+9
14256	Jade Bracelet+9
14257	Jade Bracelet+9
14258	Jade Bracelet+9
14259	Jade Bracelet+9
14270	Ebony Bracelet+9
14271	Ebony Bracelet+9
14272	Ebony Bracelet+9
14273	Ebony Bracelet+9
14274	Ebony Bracelet+9
14275	Ebony Bracelet+9
14276	Ebony Bracelet+9
14277	Ebony Bracelet+9
14278	Ebony Bracelet+9
14279	Ebony Bracelet+9
14290	Pearl Bracelet+9
14291	Pearl Bracelet+9
14292	Pearl Bracelet+9
14293	Pearl Bracelet+9
14294	Pearl Bracelet+9
14295	Pearl Bracelet+9
14296	Pearl Bracelet+9
14297	Pearl Bracelet+9
14298	Pearl Bracelet+9
14299	Pearl Bracelet+9
14310	White Gold Bracelet+9
14311	White Gold Bracelet+9
14312	White Gold Bracelet+9
14313	White Gold Bracelet+9
14314	White Gold Bracelet+9
14315	White Gold Bracelet+9
14316	White Gold Bracelet+9
14317	White Gold Bracelet+9
14318	White Gold Bracelet+9
14319	White Gold Bracelet+9
14330	Crystal Bracelet+9
14331	Crystal Bracelet+9
14332	Crystal Bracelet+9
14333	Crystal Bracelet+9
14334	Crystal Bracelet+9
14335	Crystal Bracelet+9
14336	Crystal Bracelet+9
14337	Crystal Bracelet+9
14338	Crystal Bracelet+9
14339	Crystal Bracelet+9
14350	Amethyst Bracelet+9
14351	Amethyst Bracelet+9
14352	Amethyst Bracelet+9
14353	Amethyst Bracelet+9
14354	Amethyst Bracelet+9
14355	Amethyst Bracelet+9
14356	Amethyst Bracelet+9
14357	Amethyst Bracelet+9
14358	Amethyst Bracelet+9
14359	Amethyst Bracelet+9
14370	Heaven's Tear Bracelet+9
14371	Heaven's Tear Bracelet+9
14372	Heaven's Tear Bracelet+9
14373	Heaven's Tear Bracelet+9
14374	Heaven's Tear Bracelet+9
14375	Heaven's Tear Bracelet+9
14376	Heaven's Tear Bracelet+9
14377	Heaven's Tear Bracelet+9
14378	Heaven's Tear Bracelet+9
14379	Heaven's Tear Bracelet+9
15000	Leather Shoes+0
15001	Leather Shoes+1
15002	Leather Shoes+2
15003	Leather Shoes+3
15004	Leather Shoes+4
15005	Leather Shoes+5
15006	Leather Shoes+6
15007	Leather Shoes+7
15008	Leather Shoes+8
15009	Leather Shoes+9
15020	Bamboo Skin Shoes+0
15021	Bamboo Skin Shoes+1
15022	Bamboo Skin Shoes+2
15023	Bamboo Skin Shoes+3
15024	Bamboo Skin Shoes+4
15025	Bamboo Skin Shoes+5
15026	Bamboo Skin Shoes+6
15027	Bamboo Skin Shoes+7
15028	Bamboo Skin Shoes+8
15029	Bamboo Skin Shoes+9
15040	Wooden Shoes+0
15041	Wooden Shoes+1
15042	Wooden Shoes+2
15043	Wooden Shoes+3
15044	Wooden Shoes+4
15045	Wooden Shoes+5
15046	Wooden Shoes+6
15047	Wooden Shoes+7
15048	Wooden Shoes+8
15049	Wooden Shoes+9
15060	Gold Threaded Shoes+0
15061	Gold Threaded Shoes+1
15062	Gold Threaded Shoes+2
15063	Gold Threaded Shoes+3
15064	Gold Threaded Shoes+4
15065	Gold Threaded Shoes+5
15066	Gold Threaded Shoes+6
15067	Gold Threaded Shoes+7
15068	Gold Threaded Shoes+8
15069	Gold Threaded Shoes+9
15080	Leather Boots+0
15081	Leather Boots+1
15082	Leather Boots+2
15083	Leather Boots+3
15084	Leather Boots+4
15085	Leather Boots+5
15086	Leather Boots+6
15087	Leather Boots+7
15088	Leather Boots+8
15089	Leather Boots+9
15100	Golden Shoes+0
15101	Golden Shoes+1
15102	Golden Shoes+2
15103	Golden Shoes+3
15104	Golden Shoes+4
15105	Golden Shoes+5
15106	Golden Shoes+6
15107	Golden Shoes+7
15108	Golden Shoes+8
15109	Golden Shoes+9
15120	Bronze Boots+0
15121	Bronze Boots+1
15122	Bronze Boots+2
15123	Bronze Boots+3
15124	Bronze Boots+4
15125	Bronze Boots+5
15126	Bronze Boots+6
15127	Bronze Boots+7
15128	Bronze Boots+8
15129	Bronze Boots+9
15140	Jade Shoes+0
15141	Jade Shoes+1
15142	Jade Shoes+2
15143	Jade Shoes+3
15144	Jade Shoes+4
15145	Jade Shoes+5
15146	Jade Shoes+6
15147	Jade Shoes+7
15148	Jade Shoes+8
15149	Jade Shoes+9
15160	Ecstatic Shoes+0
15161	Ecstatic Shoes+1
15162	Ecstatic Shoes+2
15163	Ecstatic Shoes+3
15164	Ecstatic Shoes+4
15165	Ecstatic Shoes+5
15166	Ecstatic Shoes+6
15167	Ecstatic Shoes+7
15168	Ecstatic Shoes+8
15169	Ecstatic Shoes+9
15180	Nimbus Boots+0
15181	Nimbus Boots+1
15182	Nimbus Boots+2
15183	Nimbus Boots+3
15184	Nimbus Boots+4
15185	Nimbus Boots+5
15186	Nimbus Boots+6
15187	Nimbus Boots+7
15188	Nimbus Boots+8
15189	Nimbus Boots+9
15200	Phoenix Shoes+0
15201	Phoenix Shoes+1
15202	Phoenix Shoes+2
15203	Phoenix Shoes+3
15204	Phoenix Shoes+4
15205	Phoenix Shoes+5
15206	Phoenix Shoes+6
15207	Phoenix Shoes+7
15208	Phoenix Shoes+8
15209	Phoenix Shoes+9
15210	Leather Shoes+9
15211	Leather Shoes+9
15212	Leather Shoes+9
15213	Leather Shoes+9
15214	Leather Shoes+9
15215	Leather Shoes+9
15216	Leather Shoes+9
15217	Leather Shoes+9
15218	Leather Shoes+9
15219	Leather Shoes+9
15220	Fire Bird Shoes+0
15221	Fire Bird Shoes+1
15222	Fire Bird Shoes+2
15223	Fire Bird Shoes+3
15224	Fire Bird Shoes+4
15225	Fire Bird Shoes+5
15226	Fire Bird Shoes+6
15227	Fire Bird Shoes+7
15228	Fire Bird Shoes+8
15229	Fire Bird Shoes+9
15230	Gold Threaded Shoes+9
15231	Gold Threaded Shoes+9
15232	Gold Threaded Shoes+9
15233	Gold Threaded Shoes+9
15234	Gold Threaded Shoes+9
15235	Gold Threaded Shoes+9
15236	Gold Threaded Shoes+9
15237	Gold Threaded Shoes+9
15238	Gold Threaded Shoes+9
15239	Gold Threaded Shoes+9
15240	Dragon Hide Shoes+0
15241	Dragon Hide Shoes+1
15242	Dragon Hide Shoes+2
15243	Dragon Hide Shoes+3
15244	Dragon Hide Shoes+4
15245	Dragon Hide Shoes+5
15246	Dragon Hide Shoes+6
15247	Dragon Hide Shoes+7
15248	Dragon Hide Shoes+8
15249	Dragon Hide Shoes+9
15250	Leather Boots+9
15251	Leather Boots+9
15252	Leather Boots+9
15253	Leather Boots+9
15254	Leather Boots+9
15255	Leather Boots+9
15256	Leather Boots+9
15257	Leather Boots+9
15258	Leather Boots+9
15259	Leather Boots+9
15270	Golden Shoes+9
15271	Golden Shoes+9
15272	Golden Shoes+9
15273	Golden Shoes+9
15274	Golden Shoes+9
15275	Golden Shoes+9
15276	Golden Shoes+9
15277	Golden Shoes+9
15278	Golden Shoes+9
15279	Golden Shoes+9
15290	Bronze Boots+9
15291	Bronze Boots+9
15292	Bronze Boots+9
15293	Bronze Boots+9
15294	Bronze Boots+9
15295	Bronze Boots+9
15296	Bronze Boots+9
15297	Bronze Boots+9
15298	Bronze Boots+9
15299	Bronze Boots+9
15350	Nimbus Boots+9
15351	Nimbus Boots+9
15352	Nimbus Boots+9
15353	Nimbus Boots+9
15354	Nimbus Boots+9
15355	Nimbus Boots+9
15356	Nimbus Boots+9
15357	Nimbus Boots+9
15358	Nimbus Boots+9
15359	Nimbus Boots+9
16000	Wooden Necklace+0
16001	Wooden Necklace+1
16002	Wooden Necklace+2
16003	Wooden Necklace+3
16004	Wooden Necklace+4
16005	Wooden Necklace+5
16006	Wooden Necklace+6
16007	Wooden Necklace+7
16008	Wooden Necklace+8
16009	Wooden Necklace+9
16020	Copper Necklace+0
16021	Copper Necklace+1
16022	Copper Necklace+2
16023	Copper Necklace+3
16024	Copper Necklace+4
16025	Copper Necklace+5
16026	Copper Necklace+6
16027	Copper Necklace+7
16028	Copper Necklace+8
16029	Copper Necklace+9
16040	Silver Necklace+0
16041	Silver Necklace+1
16042	Silver Necklace+2
16043	Silver Necklace+3
16044	Silver Necklace+4
16045	Silver Necklace+5
16046	Silver Necklace+6
16047	Silver Necklace+7
16048	Silver Necklace+8
16049	Silver Necklace+9
16060	Golden Necklace+0
16061	Golden Necklace+1
16062	Golden Necklace+2
16063	Golden Necklace+3
16064	Golden Necklace+4
16065	Golden Necklace+5
16066	Golden Necklace+6
16067	Golden Necklace+7
16068	Golden Necklace+8
16069	Golden Necklace+9
16080	Jade Necklace+0
16081	Jade Necklace+1
16082	Jade Necklace+2
16083	Jade Necklace+3
16084	Jade Necklace+4
16085	Jade Necklace+5
16086	Jade Necklace+6
16087	Jade Necklace+7
16088	Jade Necklace+8
16089	Jade Necklace+9
16100	Ebony Necklace+0
16101	Ebony Necklace+1
16102	Ebony Necklace+2
16103	Ebony Necklace+3
16104	Ebony Necklace+4
16105	Ebony Necklace+5
16106	Ebony Necklace+6
16107	Ebony Necklace+7
16108	Ebony Necklace+8
16109	Ebony Necklace+9
16120	Pearl Necklace+0
16121	Pearl Necklace+1
16122	Pearl Necklace+2
16123	Pearl Necklace+3
16124	Pearl Necklace+4
16125	Pearl Necklace+5
16126	Pearl Necklace+6
16127	Pearl Necklace+7
16128	Pearl Necklace+8
16129	Pearl Necklace+9
16140	White Gold Necklace+0
16141	White Gold Necklace+1
16142	White Gold Necklace+2
16143	White Gold Necklace+3
16144	White Gold Necklace+4
16145	White Gold Necklace+5
16146	White Gold Necklace+6
16147	White Gold Necklace+7
16148	White Gold Necklace+8
16149	White Gold Necklace+9
16160	Crystal Necklace+0
16161	Crystal Necklace+1
16162	Crystal Necklace+2
16163	Crystal Necklace+3
16164	Crystal Necklace+4
16165	Crystal Necklace+5
16166	Crystal Necklace+6
